,ley,articulo,parte,texto,tokens
0,ley_seguridad_publica, ARTÍCULO 56,parte_03,"mas de Fuego y Explosivos, asimismo, al personal veterano, en la revalidación de la misma, deberá exigírsele únicamente el certificado de no tener impedimento físico o mental para el manejo de las armas de fuego y el examen toxicológico. Está estrictamente prohibida la utilización del armamento en actividades ajenas a los servicios de seguridad pública y lugares no autorizados, así mismo está prohibido comercializar su uso para prestar servicios de seguridad privada a personas físicas o morales, en cuyos casos, las acciones penales y administrativas que se ejerzan por la autoridad competente, la Secretaría procederá a la concentración de armamento, accesorios y municiones. independientemente de",227
0,ley_seguridad_publica, ARTÍCULO 57,parte_01,"Corresponde a la Secretaría, por conducto del área que asigne, sancionar el incumplimiento de cualquiera de las disposiciones contenidas en el artículo 56 de esta Ley.",56
0,ley_seguridad_publica, ARTÍCULO 58,parte_01,"Las sanciones al incumplimiento de las disposiciones contenidas en el artículo 56 a que se refiere el artículo anterior, consistirán en la concentración del armamento, accesorios y municiones al Depósito de Armas y Municiones del Estado, hasta que se cumplan las disposiciones de esta Ley, o el pago de una cantidad de dinero que las instituciones policiales correspondientes deberán hacer a la Secretaría, en este caso, el importe será por el equivalente de hasta tres veces el valor comercial del armamento y equipo. SECCIÓN TERCERA DEL SISTEMA DE INFORMACIÓN CRIMINAL ESTATAL",188
0,ley_seguridad_publica, ARTÍCULO 59,parte_01,"Se integrará una base estatal de datos en la que se registrará la información sobre personas imputadas, acusadas o sentenciadas, de consulta obligatoria en las actividades de seguridad pública, donde se incluyan su perfil criminológico, medios de identificación, recursos y modos de operación. Esta base estatal de datos se actualizará permanentemente y se integrará con la información que aporten las instituciones de seguridad pública, que coadyuve a salvaguardar la integridad y derechos de las personas, así como preservar las libertades, el orden y la paz públicos, mediante la prevención, persecución y sanción de las infracciones y delitos, así como la reinserción social del sentenciado y del adolescente. Contendrá información individual y estadística, relativa a las conductas delictivas, investigaciones, órdenes de aprehensión, sentencias y ejecución de penas, incluyendo datos sobre reincid",300
0,ley_seguridad_publica, ARTÍCULO 59,parte_02,encia.,2
0,ley_seguridad_publica, ARTÍCULO 60,parte_01,"Esta información servirá para analizar la incidencia del delito y planear estrategias para garantizar la seguridad pública, además de evaluar y reorientar el Sistema Estatal, pero también para auxiliar al órgano encargado de la función persecutoria en la identificación de la persona imputada y al Poder Judicial, en la individualización de la pena o la determinación de la reincidencia del sujeto, en su caso. Dicha información se dará de baja de la base de datos, por resoluciones de no ejercicio de la acción penal, sobreseimiento, sentencias absolutorias o indulto necesario, en su caso, trasmitiendo al Sistema Único de Información Criminal todos los datos que requiera para identificar a los infractores, indiciados, procesados o sentenciados.",249
0,ley_seguridad_publica, ARTÍCULO 61,parte_01,"La Institución del Ministerio Público y el órgano jurisdiccional, en su caso, sólo podrán reservarse la información que ponga en riesgo una investigación concreta, conforme a la proporcionarán inmediatamente después que deje de existir tal condición. las disposiciones aplicables, pero SECCIÓN CUARTA DEL REGISTRO ESTATAL DE ESTADÍSTICA DE SEGURIDAD PÚBLICA",130
0,ley_seguridad_publica, ARTÍCULO 62,parte_01,"El Registro Estatal de Estadística de Seguridad Pública, sistematizará los datos y cifras relevantes sobre las funciones de seguridad pública, policía preventiva, procuración y administración de justicia, sistemas de prisión preventiva, de ejecución de sentencias y de tratamiento para adolescentes, así como de los factores asociados al delito y a las conductas antisociales que afectan la seguridad pública.",139
0,ley_seguridad_publica, ARTÍCULO 63,parte_01,"El reglamento señalará los datos que deberán ser recabados para el análisis de la incidencia criminológica y la problemática de seguridad pública en el ámbito estatal, los cuales servirán para la elaboración de estrategias y políticas tendientes a la preservación del orden y la paz públicos.",105
0,ley_seguridad_publica, ARTÍCULO 64,parte_01,Las normas generales para la recepción de la información serán establecidas de conformidad con la Ley del Sistema Nacional de Información Estadística y Geográfica. SECCIÓN QUINTA DEL REGISTRO ESTATAL ADMINISTRATIVO DE DETENCIONES,80
0,ley_seguridad_publica, ARTÍCULO 65,parte_01,"Los agentes policiales que realicen detenciones, deberán dar aviso administrativo de inmediato de la detención al Centro Nacional de Información, a través del Informe Policial Homologado.",59
0,ley_seguridad_publica, ARTÍCULO 66,parte_01,"El Registro Estatal Administrativo de Detenciones deberá contener, al menos, los datos siguientes: I.- Nombre y, en su caso, apodo del detenido;  II.- Descripción física del detenido; III.- Motivo, circunstancias generales, lugar y hora en que se haya practicado la detención; IV.- Nombre de quien o quienes hayan intervenido en la detención y en su caso, rango y área de adscripción; y V.- Lugar a donde será trasladado el detenido.",157
0,ley_seguridad_publica, ARTÍCULO 67,parte_01,"Las instituciones de procuración de justicia deberán actualizar la información relativa al Registro Estatal Administrativo de Detenciones, tan pronto reciba a su disposición al detenido, recabando lo siguiente: I.- Domicilio, fecha de nacimiento, estado civil, grado de estudios y ocupación o profesión; II.- Clave Única del Registro de Población; III.- Grupo étnico al que pertenezca; IV.- Descripción del estado físico del detenido; V.- Huellas dactilares; VI.- Identificación antropométrica; y VII.- Otros medios que permitan la identificación del individuo. El Ministerio Público y la policía deberán informar a quien lo solicite de la detención de una persona y, en su caso, la autoridad a cuya disposición se encuentre. En lo relativo a la regulación de los dispositivos tecnológicos que permitan generar, enviar, recibir, consultar o archivar toda la información a que se refiere este",300
0,ley_seguridad_publica, ARTÍCULO 67,parte_02," artículo, se estará a las disposiciones que emita la Conferencia Nacional de Procuración de Justicia.",34
0,ley_seguridad_publica, ARTÍCULO 68,parte_01,"La información capturada en el Registro Estatal Administrativo de Detenciones será confidencial y reservada. A la información contenida en el registro sólo podrán tener acceso: I.- Las autoridades competentes en materia de investigación y persecución del delito, para los fines que se prevean en los ordenamientos legales aplicables; y  II.- Los probables responsables, estrictamente para la rectificación de sus datos personales y para solicitar que se asiente en el mismo el resultado del procedimiento penal, en términos de las disposiciones legales aplicables. Bajo ninguna circunstancia se podrá proporcionar información contenida en el Registro a terceros. El Registro no podrá ser utilizado como base de discriminación, vulneración de la dignidad, intimidad, privacidad u honra de persona alguna. Al servidor público que quebrante la reserva del Registro o proporcione información sobre el mismo, se le sujetará al procedimiento de responsabilidad administrativa o penal, seg",300
0,ley_seguridad_publica, ARTÍCULO 68,parte_02,ún corresponda.,5
0,ley_seguridad_publica, ARTÍCULO 69,parte_01,"Las instituciones de seguridad pública serán responsables de la administración, guarda y custodia de los datos que integran este registro; su violación se sancionará de acuerdo con las disposiciones previstas en la legislación penal aplicable. SECCIÓN SEXTA DE LAS REGLAS GENERALES SOBRE LA INFORMACIÓN",98
0,ley_seguridad_publica, ARTÍCULO 70,parte_01,"El Consejo establecerá las reglas generales sobre la información, emitiendo las Bases para la Integración de la Información sobre Seguridad Pública, las cuales deberán considerar faciliten su sistematización, así como el empleo de los dispositivos tecnológicos que las disposiciones correspondientes emitidas por la Conferencia Nacional de Secretarios de Seguridad Pública, establezcan para la agilización y facilidad en su acceso. El Consejo también fijará dentro de las Bases para la Integración de la Información sobre Seguridad Pública, las condiciones de seguridad sobre manejo y acceso a la información sobre seguridad pública, la que tendrá siempre un responsable. la utilización de instrumentos que A los responsables del manejo e inscripción de datos, así como a las personas que cuenten con autorización para acceder a la información, se les asignará una clave confidencial, a fin de que",300
0,ley_seguridad_publica, ARTÍCULO 70,parte_02, quede la debida constancia de cualquier movimiento o consulta.,21
0,ley_seguridad_publica, ARTÍCULO 71,parte_01,"Para el acceso a la información sobre seguridad pública, podrán establecerse los diferentes niveles de consulta, en beneficio de las diferentes instituciones policiales. Las Bases para la Integración de la Información sobre Seguridad Pública contendrán el nivel en la clasificación que corresponda a cada tipo o acceso de información. En todo caso, el Ministerio Público y las autoridades judiciales, podrán acceder a la información sobre seguridad pública para el ejercicio de sus funciones, en términos de la normatividad aplicable.",183
0,ley_seguridad_publica, ARTÍCULO 72,parte_01,"Cuando alguna persona autorizada para acceder a la información sobre seguridad pública estime que la misma es falsa o errónea, podrá solicitar la investigación correspondiente con el objeto de que, en su caso, se anote la corrección que proceda. Las correcciones se llevarán a cabo conforme al procedimiento determinado en las Bases para la Integración de la Información sobre Seguridad Pública, emitidas por el Consejo. TÍTULO CUARTO DEL PROGRAMA ESTATAL DE PREVENCION SOCIAL DE LA VIOLENCIA Y LA DELINCUENCIA CAPÍTULO ÚNICO DEL PROGRAMA ESTATAL DE PREVENCION SOCIAL DE LA VIOLENCIA Y LA DELINCUENCIA",204
0,ley_seguridad_publica, ARTÍCULO 73,parte_01,"Se establece como política pública el Programa Estatal de Prevención Social de la Violencia y la Delincuencia, el cual buscará contrarrestar los factores criminógenos e impulsar una vida comunitaria en armonía y tranquilidad, a través de la promoción de la cultura de la paz, la legalidad, el respeto a los derechos humanos y el derecho de los sonorenses a una vida libre de adicciones y violencia, sustentándose en tres ejes fundamentales: I.- La transversalidad de sus acciones y subprogramas; II.- La participación activa de la comunidad; y III.- La publicidad de la información delictiva georreferenciada.",198
0,ley_seguridad_publica, ARTÍCULO 74,parte_01,"El Programa Estatal de Prevención Social de la Violencia y la Delincuencia deberá incluir, dentro de sus subprogramas, como mínimo, lo siguiente: I.- Mecanismos para incorporar contenidos relativos a la prevención del delito en los programas educativos, de salud, de desarrollo social y de desarrollo integral de la familia; II.- Mecanismos enfocados a la prevención de la violencia en todos los ámbitos, incluyendo la que afecta a comunidad, los jóvenes, a los niños y niñas, y a los adultos mayores, así como cualquier tipo de violencia que sea ejercida contra personas de grupos vulnerables. Dichos subprogramas estarán focalizados en la atención de la prevención del uso y tenencia de armas, así como a la promoción de una cultura de convivencia sana, incluyente y armónica; y III.- Mecanismos enfocados a la prevención del consumo de alcohol, drogas y de cualquier otra sustancia adict",300
0,ley_seguridad_publica, ARTÍCULO 74,parte_02,"iva, en coordinación con la Secretaría de Salud Pública.",20
0,ley_seguridad_publica, ARTÍCULO 75,parte_01,"El Programa Estatal de Prevención Social de la Violencia y la Delincuencia será público y transparente y pondrá a disposición de la comunidad, a través de medios electrónicos de comunicación, los indicadores mensuales delictivos georeferenciados y los perfiles estadísticos, los diagnósticos y estudios sociodelictivos y las medidas recomendadas para autoprotección y de victimización, así como prevención que contribuyan a mejorar la seguridad de las personas, sus familias y sus bienes.",161
0,ley_seguridad_publica, ARTÍCULO 76,parte_01,"El Programa Estatal de Prevención Social de la Violencia y la Delincuencia podrá disponer para su coordinación y dirección de los siguientes órganos: I.- Un Consejo Directivo de Transversalidad, el cual tendrá como objetivo vincular a una estrategia interinstitucional de políticas y programas de prevención, a dependencias y entidades del gobierno federal, estatal y municipal e instituciones de la sociedad civil; II.- Un Consejo Operativo, el cual estará integrado por los titulares de las policías estatales y federales en la entidad, previa invitación, y los secretarios o directores de seguridad pública de los municipios participantes, constituyéndose en un mecanismo para la coordinación del programa; y III.- Un Consejo Social, el cual estará integrado por los coordinadores regionales de vinculación, quienes se constituirán en el puente de contacto y vinculación de la Secretaría de Seguridad Pública con los municipios y la comunidad. Los tres",300
0,ley_seguridad_publica, ARTÍCULO 76,parte_02," órganos de coordinación y dirección se reunirán una vez al mes para realizar un ejercicio de evaluación, análisis y toma de decisiones, con el propósito de orientar y focalizar las acciones de prevención secundaria y consolidar los resultados del programa.",84
0,ley_seguridad_publica, ARTÍCULO 76 BIS,parte_01,"El Centro Estatal de Prevención del Delito y Participación Ciudadana forma parte de la estructura orgánica de la Secretaria, y tiene por objeto instrumentar el Programa Estatal de Prevención Social de la Delincuencia, a través del diseño y promoción de las políticas, estrategias, lineamientos y acciones que fomenten en la comunidad valores culturales y cívicos, fortalezcan el tejido social, induzcan el respeto a la legalidad, promuevan la paz y la solidaridad, el respeto a los derechos humanos, la participación activa de la comunidad y una vida libre de violencia. la Violencia y",184
0,ley_seguridad_publica, ARTÍCULO 76 BIS A,parte_01,"Al frente del Centro Estatal de Prevención del Delito y Participación Ciudadana, estará el funcionario de la Secretaría que determine el Secretario de Seguridad Pública del Estado y contará con las unidades administrativas, responsabilidades y obligaciones, así como los requisitos para ocupar el cargo, que se fijen en las disposiciones legales aplicables.",110
0,ley_seguridad_publica, ARTÍCULO 76 BIS B,parte_01,"El Centro Estatal de Prevención del Delito y Participación Ciudadana tendrá como principales atribuciones, las siguientes:  I.- Proponer al Secretario de Seguridad Pública del Estado los lineamientos y el Programa Estatal de Prevención Social de la Violencia y la Delincuencia, a través del diseño de políticas transversales de prevención, cuyas acciones serán estratégicas; II.- Evaluar, de manera periódica, las acciones derivadas de las políticas de prevención del Programa Estatal de Prevención Social de la Violencia y la Delincuencia, para determinar la eficacia de las mismas y en su caso, realizar las modificaciones o redireccionamiento de las mismas; III.- Promover en la entidad una cultura de paz, legalidad, respeto a los derechos humanos, participación ciudadana y comunitaria y una vida libre de violencia; IV.- Emitir opiniones y recomendaciones, brindar apoyo, asistencia técnica y coady",300
0,ley_seguridad_publica, ARTÍCULO 76 BIS B,parte_02,"uvar en los procesos de seguimiento y monitoreo de los programas de prevención social de la violencia y la delincuencia implementados por los municipios, instituciones de los tres órdenes de gobierno y de la sociedad civil: V.- Dar seguimiento, evaluar y comunicar los resultados de las evaluaciones de los programas implementados por las instituciones de Seguridad Pública, en materia de prevención social de la violencia y la delincuencia, verificando que los mismos cumplan entre sus fines con la prevención y promoción de la erradicación de la violencia contra los grupos más vulnerables. VI.- Realizar, por si o por terceros, estudios sobre las causas estructurales del delito, su distribución geodelictiva, estadísticas de conductas ilícitas no denunciadas, tendencias históricas y patrones de comportamiento que permitan actualizar y perfeccionar las políticas de seguridad pública y prevención social de la violencia y la delincuencia en el Estado",300
0,ley_seguridad_publica, ARTÍCULO 76 BIS B,parte_03,"; VII.- Elaborar y aplicar encuestas victimológicas de percepción de inseguridad, fenómenos delictivos y otras que coadyuven a la prevención social de la violencia y la delincuencia; VIII.- Promover la inclusión de contenidos relativos a la prevención social de la violencia y la delincuencia en los programas educativos, de salud, desarrollo social y en general en los diversos programas de las dependencias y entidades del Estado, en los que por la temática resulte aplicable; IX.- Organizar seminarios, conferencias y ponencias sobre prevención social de la violencia y la delincuencia; X.- Coordinarse con otras instancias competentes en la materia para el ejercicio de sus funciones; XI.- Promover la participación ciudadana y comunitaria para el fortalecimiento del Sistema Estatal, en los términos de esta Ley; y  XII.- Las demás que establezcan otras disposiciones, el Consejo Estatal, su Presidente o el Secretario",300
0,ley_seguridad_publica, ARTÍCULO 76 BIS B,parte_04, de Seguridad Pública del Estado.,13
0,ley_seguridad_publica, ARTÍCULO 77,parte_01,"El Consejo Directivo de Transversalidad, se integrará por los titulares o un representante, según lo determine éste, de las siguientes dependencias y organismos: I.- Secretaría de Seguridad Pública, quien presidirá el Consejo; II.- Procuraduría General de Justicia del Estado; III.- Secretaría de Educación y Cultura; IV.- Secretaría de Salud Pública; V.- Secretaría de Desarrollo Social; VI.- Secretaría de Seguridad Pública Federal; VII.- Delegación de la Procuraduría General de la República en Sonora, como invitado con derecho a voz; VIII.- Sistema para el Desarrollo Integral de la Familia en el Estado de Sonora; IX.- Instituto Sonorense de la Mujer; X.- Comisión del Deporte del Estado de Sonora; XI.- Instituto Sonorense de la Juventud; XII.- Instituto Sonorense de Cultura; XIII.- Comisión Estatal de Derechos Humanos; XIV.- Asociación Estatal de Padres de Familia; XV.- Universidad de Sonora; XVI.- Direcci",300
0,ley_seguridad_publica, ARTÍCULO 77,parte_02,"ón General de la Policía Estatal de Seguridad Pública; XVII.- Dirección General del Sistema Estatal Penitenciario; XVIII.- Instituto de Tratamiento y Aplicación de Medidas para Adolescentes; XIX.- Instituto Superior de Seguridad Pública del Estado de Sonora;  XX.- Coordinación Estatal de Vinculación de la Secretaría de Seguridad Pública; XXI.- Coordinación Estatal de Tecnología y Estudios de la Secretaría de Seguridad Pública; XXII.- Coordinación General del Sistema Estatal de Información sobre Seguridad Pública de la Secretaría de Seguridad Pública; XXIII.- Centro de Control, Comando, Comunicación y Cómputo; XXIV.- Unidad de Enlace con el Fideicomiso para el Fondo de Apoyo para la Seguridad Pública del Estado de Sonora; XXV.- Dirección General Jurídica de la Secretaría de Seguridad Pública; XXVI.- Los Diputados integrantes de la Comisión de Seguridad Púb",300
0,ley_seguridad_publica, ARTÍCULO 77,parte_03,"lica del Congreso del Estado; y XXVII.- Tres representantes de los municipios que presenten la mayor incidencia delictiva en el Estado. Sin perjuicio de lo anterior, el Consejo, podrá acordar invitar a participar en sus reuniones, a representantes de otras dependencias y entidades de los gobiernos federales, estatales y municipales, así como de instituciones académicas y sociedad civil. LIBRO SEGUNDO DEL EJERCICIO DE LA FUNCIÓN DE SEGURIDAD PÚBLICA TITULO PRIMERO DEL EJERCICIO DE LA FUNCIÓN DE SEGURIDAD PÚBLICA CAPITULO I DE LA FUNCIÓN POLICIAL",191
0,ley_seguridad_publica, ARTÍCULO 77 BIS,parte_01,"La función básica de los cuerpos de policía en el estado, tanto municipales como del Gobierno del Estado, es prevenir el crimen y preservar la paz y el orden públicos, para lo cual tendrá las siguientes facultades: I.- Prevención: consistente en llevar a cabo las acciones necesarias para evitar la comisión de delitos e infracciones administrativas, y, en sus circunscripciones, realizar acciones de inspección, vigilancia y vialidad; II.- Atención a víctimas y ofendidos del delito: proporcionar auxilio en los términos que señalan el Código Nacional de Procedimientos Penales y las respectivas leyes nacional y local de víctimas para lo cual recibirán, en su caso, la denuncia respectiva;  III.- Investigación: que tendrá por objeto la prevención, la realización de peritajes y, bajo la conducción y el mando del Ministerio Público, la persecución de conduct",300
0,ley_seguridad_publica, ARTÍCULO 77 BIS,parte_02,"as que pudieran ser constitutivas de delito, para lo que, a través de sistemas homologados, recolectarán, clasificarán, registrarán, analizarán, evaluarán y usarán la información conducente; IV.- Reacción: para lo que garantizarán, mantendrán y restablecerán la paz y el orden públicos, y ejecutarán los mandamientos ministeriales y judiciales; V.- Custodia: que implica la protección de las instalaciones, el personal de los tribunales, los centros de reinserción social y de internamiento para adolescentes, así como de los intervinientes en el proceso penal, y, de requerirse, el traslado y la vigilancia de los imputados; y VI.- Respuesta Inmediata y Atención a Víctimas: establecer en convenio con la Procuraduría General de Justicia, Unidades de Respuesta Inmediata y Atención a Víctimas para ofrecer atención inmediata, recibir denuncias y llevar a cabo las primeras dil",300
0,ley_seguridad_publica, ARTÍCULO 77 BIS,parte_03,igencias de investigación en los términos establecidos por la Procuraduría General de Justicia del Estado.,33
0,ley_seguridad_publica, ARTÍCULO 77 BIS A,parte_01,"En el ejercicio de su función investigadora de los delitos, los cuerpos de policía actuarán bajo la conducción y mando del Ministerio Público en estricto apego a los principios de legalidad, objetividad, eficiencia, profesionalismo, honradez y respeto a los derechos humanos reconocidos en la Constitución, asimismo, fomentarán la participación ciudadana y la rendición de cuentas en términos de ley. Para los efectos de la investigación la Policía tendrá las siguientes obligaciones: I.- Recibir las denuncias sobre hechos que puedan ser constitutivos de delito e informar al Ministerio Público por cualquier medio y de forma inmediata de las diligencias practicadas; II.- Recibir denuncias anónimas e inmediatamente hacerlo del conocimiento del Ministerio Público a efecto de que éste coordine la investigación; III.- Realizar detenciones en los casos que autoriza la Constitución, haciendo",300
0,ley_seguridad_publica, ARTÍCULO 77 BIS A,parte_02," saber a la persona detenida los derechos que ésta le otorga; IV.- Impedir que se consumen los delitos o que los hechos produzcan consecuencias ulteriores. Especialmente estará obligada a realizar todos los actos necesarios para evitar una agresión real, actual o inminente y sin derecho en protección de bienes jurídicos de los gobernados a quienes tiene la obligación de proteger; V.- Actuar bajo el mando del Ministerio Público en el aseguramiento de bienes relacionados con la investigación de los delitos;  VI.- Informar sin dilación por cualquier medio al Ministerio Público sobre la detención de cualquier persona, e inscribir inmediatamente las detenciones en el registro que al efecto establezcan las disposiciones aplicables; VII.- Practicar las inspecciones y otros actos de investigación, así como reportar sus resultados al Ministerio Público. En aquellos que se requiera autorización judicial, deber",300
0,ley_seguridad_publica, ARTÍCULO 77 BIS A,parte_03,"á solicitarla a través del Ministerio Público; VIII.- Preservar el lugar de los hechos o del hallazgo y en general, realizar todos los actos necesarios para garantizar la integridad de los indicios. En su caso deberá dar aviso a la Policía con capacidades para procesar la escena del hecho y al Ministerio Público conforme a las disposiciones previstas en este Código y en la legislación aplicable; IX.- Recolectar y resguardar objetos relacionados con la investigación de los delitos, en los términos de la fracción anterior; X.- Entrevistar a las personas que pudieran aportar algún dato o elemento para la investigación; XI.- Requerir a las autoridades competentes y solicitar a las personas físicas o morales, informes y documentos para fines de la investigación. En caso de negativa, informará al Ministerio Público para que determine lo conducente; XII.- Proporcionar atención a víctimas u ofendidos o testigos del delito. Para tal",300
0,ley_seguridad_publica, ARTÍCULO 77 BIS A,parte_04," efecto, deberá: a) Prestar protección y auxilio inmediato, de conformidad con las disposiciones aplicables; b) Informar a la víctima u ofendido sobre los derechos que en su favor se establecen; c) Procurar que reciban atención médica y psicológica cuando sea necesaria; y d) Adoptar las medidas que se consideren necesarias, en el ámbito de su competencia, tendientes a evitar que se ponga en peligro su integridad física y psicológica; XIII.- Dar cumplimiento a los mandamientos ministeriales y jurisdiccionales que les sean instruidos; XIV.- Emitir el informe policial y demás documentos, de conformidad con las disposiciones aplicables. Para tal efecto se podrá apoyar en los conocimientos que resulten necesarios, sin que ello tenga el carácter de informes periciales; y XV.- Las demás que le confieran el Código Nacional de Procedimientos Penales y otras disposiciones aplicables.  CAP",300
0,ley_seguridad_publica, ARTÍCULO 77 BIS A,parte_05,ITULO I BIS DEL EJERCICIO DE LA FUNCIÓN DE SEGURIDAD PÚBLICA MUNICIPAL,36
0,ley_seguridad_publica, ARTÍCULO 78,parte_01,"Corresponde a los municipios, en sus respectivas jurisdicciones, el ejercicio de la función de seguridad pública, sin perjuicio de la coordinación que en el marco de los sistemas nacional y estatal de seguridad pública se dé entre los tres niveles de gobierno y de los convenios a que se refieren los artículos 11 y 12 de la presente Ley.",111
0,ley_seguridad_publica, ARTÍCULO 79,parte_01,Se deroga.,4
0,ley_seguridad_publica, ARTÍCULO 80,parte_01,"La función de seguridad pública, con las excepciones que señalen las leyes, será prestada en forma gratuita a todos los habitantes del Estado, sin incurrir en distinciones o en el otorgamiento de prerrogativas.",72
0,ley_seguridad_publica, ARTÍCULO 81,parte_01,"Las policías preventivas municipales estarán bajo el mando de los presidentes municipales de cada Ayuntamiento, sin perjuicio de lo establecido en la fracción XX del artículo 79 de la Constitución Política del Estado de Sonora y de los convenios a que se refieren los artículos 11 y 12 de la presente Ley.",94
0,ley_seguridad_publica, ARTÍCULO 82,parte_01,"Corresponde a los ayuntamientos de los municipios del Estado, en el ejercicio de la función de seguridad pública y sin perjuicio de lo dispuesto en los convenios que hubieren celebrado en términos de los artículos 11 y 12 de la presente Ley: I.- Establecer en sus planes municipales de desarrollo y en los programas relativos, en congruencia con lo que se haya definido en los ámbitos estatal y nacional, las estrategias y las prioridades para alcanzar dentro de sus respectivas jurisdicciones, los objetivos de la función de seguridad pública; II.- Organizar y ejercer, con sujeción a este ordenamiento y a sus disposiciones reglamentarias, la función de seguridad pública; III.- Aprobar, conforme a las bases generales establecidas en la presente Ley y dentro de sus respectivas jurisdicciones, los bandos de policía y gobierno, las circulares y demás disposiciones administrativas de observancia general, en materia de seguridad pública;",300
0,ley_seguridad_publica, ARTÍCULO 82,parte_02," IV.- Proponer al Consejo Estatal los procedimientos de actualización, capacitación, permanencia, evaluación, reconocimiento e integrar el Registro Municipal de Personal de Seguridad Pública y coadyuvar a la integración del Registro Estatal correlativo, conforme a lo establecido en el artículo 21 de la Constitución Política de los Estados Unidos Mexicanos y la presente Ley; V.- Coordinarse con las Instituciones de Seguridad Pública del Estado, para regular los sistemas disciplinarios, así como de reconocimientos, estímulos y recompensas conforme a lo establecido en la presente Ley;  VI.- Realizar campañas educativas permanentes que induzcan a reducir la posesión, portación y uso de armas de fuego, así como aquellas encaminadas a concientizar a la población sobre el uso de juguetes bélicos que induzcan a conductas violentas; VII.- Vigilar y evaluar la función de policía preventiva con base en un sistema de indicad",300
0,ley_seguridad_publica, ARTÍCULO 82,parte_03,"ores de desempeño, basados en la incidencia delictiva y de infracciones suscitadas en áreas geográficas determinadas e informar a la comunidad sobre la evolución del delito e infracciones administrativas del municipio, sin perjuicio de la participación ciudadana en las funciones de evaluación en términos de lo dispuesto por este ordenamiento; VIII.- Mantener los bienes destinados a la función de seguridad pública en condiciones óptimas de aprovechamiento y ejecutar en forma sistemática, para tal efecto, las acciones de conservación y mantenimiento que resulten necesarias; IX.- Elaborar y mantener permanentemente actualizados el catálogo y el inventario de los bienes muebles e inmuebles destinados a la función de seguridad pública en el Municipio; X.- Relacionar y describir, en forma pormenorizada y en capítulo especial del Presupuesto de Egresos del Municipio, el gast",300
0,ley_seguridad_publica, ARTÍCULO 82,parte_04,"o destinado a la función de seguridad pública; XI.- Celebrar convenios con autoridades estatales y federales, para alcanzar los objetivos de los programas de seguridad pública y de prevención social de la violencia y la delincuencia; XII.- Instalar el Consejo Municipal de Seguridad Pública y, por su conducto, vincularse a los Sistemas Estatal y Nacional de seguridad pública; XIII.- Determinar reglamentariamente los lineamientos para la integración de sus comités ciudadanos de seguridad pública municipales correspondientes; XIV.- Incentivar la participación de la comunidad y de instituciones académicas en coadyuvancia con los procesos de evaluación de las políticas de prevención social de la violencia y la delincuencia, así como de las instituciones de seguridad pública, a través de mecanismos eficaces; y XV.- Lo demás que señalen los ordenamientos jurídicos aplicables",300
0,ley_seguridad_publica, ARTÍCULO 82,parte_05,.,1
0,ley_seguridad_publica, ARTÍCULO 83,parte_01,"Para los efectos de los nombramientos, el Presidente Municipal propondrá al Ayuntamiento una terna de candidatos para los puestos de los titulares de las instituciones policiales que correspondan, los cuales deberán reunir los requisitos establecidos en el apartado A del artículo 140 de la presente Ley.",94
0,ley_seguridad_publica, ARTÍCULO 84,parte_01,"Si el Ayuntamiento considera que ninguno de los miembros de la terna a que se refiere el artículo anterior, reúne los requisitos legales para desempeñar los puestos respectivos, solicitará al Presidente Municipal que envíe una nueva terna, en los siguientes cinco días. Si ninguno de los miembros de la nueva terna reúne los requisitos antes señalados, el Presidente Municipal hará la designación provisional, repitiéndose el procedimiento de la presentación de ternas. Si en la tercera ocasión en que se presente la terna respectiva, no se obtiene la aprobación correspondiente, el nombramiento provisional será definitivo.",201
0,ley_seguridad_publica, ARTÍCULO 85,parte_01,"En ningún caso y bajo ninguna circunstancia, los presidentes municipales podrán dictar órdenes o acuerdos que contravengan u obstruyan las disposiciones que el Gobernador del Estado transmita a la policía preventiva, en uso de la facultad que le concede el artículo 79, fracción XX de la Constitución Política del Estado, de Sonora, o lo dispuesto en los convenios que hubieren celebrado en términos de los artículos 11 y 12 de la presente Ley",140
0,ley_seguridad_publica, ARTÍCULO 86,parte_01,"Las policías preventivas serán las corporaciones destinadas a ejercer la función de seguridad pública en los municipios del Estado, sin perjuicio de la coordinación con otras instituciones de seguridad pública y de lo dispuesto en los convenios que hubieren celebrado en términos de los artículos 11 y 12 de la presente Ley. CAPITULO II DEL PROCESO DE PLANEACIÓN DE LA FUNCIÓN DE SEGURIDAD PÚBLICA MUNICIPAL",143
0,ley_seguridad_publica, ARTÍCULO 87,parte_01,"Los Ayuntamientos del Estado deberán conducir sus actividades en materia de seguridad pública, con sujeción a las orientaciones, a las políticas y lineamientos establecidos en sus planes municipales de desarrollo y, en congruencia con éstos, deberán de elaborar sus programas de seguridad pública, sin perjuicio de lo dispuesto en los convenios que hubieren celebrado en términos de los artículos 11 y 12, de la presente Ley. Así mismo, los Ayuntamientos serán los responsables de dar seguimiento a los acuerdos, lineamientos y políticas emitidos por el Consejo Estatal, en sus respectivos ámbitos de competencia.",204
0,ley_seguridad_publica, ARTÍCULO 88,parte_01,"Los Programas Municipales de Seguridad Pública constituirán compromisos que deberán alcanzar los Ayuntamientos en el ejercicio de esta función, en términos de metas y resultados.",58
